name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories
Com Mai Vietnamese Cuisine,4.0,38,33.939510345459,-84.1230316162109,30044,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]"
Golden Krust Restaurant & Bakery,4.0,8,33.805042,-84.192245,30083,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Chuck E. Cheese's,3.5,5,33.648693,-83.995643,30013,1442038038,"[Category(name=u'Pizza', alias=u'pizza')]"
Smiley's Restaurant,4.0,4,33.5962181091309,-83.8589477539062,30014,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
El Grill,4.5,14,33.9024353027344,-84.2034378051758,30093,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Mostro Burger,4.5,17,33.9460868835449,-84.1236877441406,30096,,"[Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian'), Category(name=u'Burger', alias=u'burgers')]"
Bahama Breeze,3.5,184,33.9491428116538,-84.12703134841,30096,1460308043,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]"
Agavero Cantina Mexican Restaurant,4.0,64,33.902878,-84.119709,30047,1442033874,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Restaurant Tex-mex', alias=u'tex-mex')]"
Huy's Sandwich,4.0,76,33.907839,-84.201561,30093,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Flavor of Thai Cuisine,4.0,11,33.5134277,-84.2135086,30281,1442077320,"[Category(name=u'Tha\xef', alias=u'thai')]"
KoKai Thai Bistro,4.0,83,33.9089279174805,-84.2047271728516,30093,,"[Category(name=u'Tha\xef', alias=u'thai')]"
Who's Got Soul Southern Cafe,3.5,28,33.7607078552246,-84.2432479858398,30032,1442037906,"[Category(name=u'Traiteur', alias=u'catering'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Who's Got Soul Southern Café,3.5,71,33.9464188,-84.0811768,30044,,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Blimpie,3.0,2,33.6849555969238,-84.0015640258789,30012,1442264186,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
Mi Taco,4.0,24,33.8830909132701,-84.2179083824158,30085,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Graffiti's Pizza A Greek Taverna,4.0,45,33.4076873071127,-84.168287085611,30253,,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Las Costas Nayaritas,4.0,29,33.9432182,-84.1239471,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Pete's Carribean Bakery,4.5,14,33.4519233703613,-84.1677169799805,30253,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Don Pedro,4.0,73,33.940731,-84.1226807,30044,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Taj Mahal,4.0,26,33.88494,-84.19383,30093,1442374412,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Bangladais', alias=u'bangladeshi')]"
Enzo's Pizza,3.5,95,33.850195,-84.208433,30084,1442003019,"[Category(name=u'Pizza', alias=u'pizza')]"
Hong Kong Buffet,4.0,14,33.8348808,-83.8984375,30052,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Buffet', alias=u'buffets')]"
The Barn Smokehouse,4.0,17,33.885818,-84.158027,30047,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Traiteur', alias=u'catering')]"
Sabri Kabab House,4.0,45,33.904591,-84.2020292,30093,,"[Category(name=u'Restaurant Pakistanais', alias=u'pakistani'), Category(name=u'Restaurant Indien', alias=u'indpak')]"
China Cafe,4.0,22,33.8974571228027,-83.961555480957,30017,1442374344,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Riverside Pizza,4.0,15,33.8556595891714,-84.2093554884195,30084,,"[Category(name=u'Pizza', alias=u'pizza')]"
International Roti House,3.5,24,33.7614086,-84.2474017,30032,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Lucky Panda,4.0,9,33.7305127395152,-84.1957668347873,30035,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Gutbusters Breakfast,4.5,7,33.6791367558077,-84.2273065075278,30034,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Jack's BBQ Shack,4.0,7,33.5986402630806,-83.8307905197144,30014,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Hamburger Mike's,3.5,44,33.4910179,-84.23939,30281,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Stone Creek Pizza & Frozen Yogurt,3.5,34,33.8585243225098,-84.1400756835938,30047,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Glace & Yaourt glac\xe9', alias=u'icecream')]"
Kobe House,3.5,90,33.84683,-84.25697,30345,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Tha\xef', alias=u'thai')]"
Butler's Fish & More,5.0,2,33.5953263938427,-83.9709205180407,30016,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Fish & Chips', alias=u'fishnchips'), Category(name=u'Burger', alias=u'burgers')]"
Honey Pig,3.5,401,33.96562,-84.13302,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]"
Dragon Restaurant,3.5,13,33.7092018,-84.2185593,30034,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Chaat Ka Chaska,4.5,24,33.8826661676953,-84.1635098308325,30047,1460464251,"[Category(name=u'Restaurant Indien', alias=u'indpak')]"
Pilgreen's,3.0,9,33.4478598833084,-84.072071313858,30252,1442285580,"[Category(name=u'Restaurant Grill', alias=u'steak')]"
Eduardo's Mexican Grill,4.0,48,33.8450012,-84.2559357,30084,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Karen's Intl's Restaurant,3.5,2,33.625359,-83.975204,30013,,"[Category(name=u'Alimentation', alias=u'food')]"
Deep South Deli & Pub,3.5,31,33.447282,-84.147462,30253,,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Wells Cargo Cafe,4.0,11,33.807735,-84.17015,30083,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Lavender Asian Bistro,3.5,61,33.9029214531183,-84.0047398209572,30045,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Tha\xef', alias=u'thai')]"
Top Clay Pot,4.0,16,33.9623738,-84.1315104,30096,1460491752,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Fondue chinoise', alias=u'hotpot'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Atl Pho,5.0,9,33.8951623,-84.1404172,30047,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]"
Ionies Island Kitchen,3.5,23,33.861382,-83.963768,30017,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Las Arepas De Julia,4.0,24,33.9038773,-84.1149292,30047,,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]"
Imperial of China Restaurant,4.0,14,33.736988067627,-84.2156524658203,30035,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Sabor Inka,4.0,39,33.9265357311056,-84.1145884180608,30044,,"[Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian')]"
La Estancia,5.0,2,33.8938064575195,-84.1968994140625,30093,,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]"
El Ranchero Mexican Bar and Grill,4.0,16,33.8537712,-83.9344864,30052,1441997784,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Extreme Teriyaki Grill Express,4.5,7,33.8569387,-84.2072576,30084,,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]"
Chinese Dhaba,4.0,39,33.9577419,-84.1118431,30096,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Roll Me,4.0,63,33.9218818931604,-84.1707253834138,30093,,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Restaurant Japonais', alias=u'japanese')]"
Kochi Sushi & Hibachi,3.5,62,33.8552545756102,-84.2094674706459,30084,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]"
Pippins Bar-B Q,4.0,16,33.4483108520508,-84.1419143676758,30253,1442374464,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Curry Cuisine,5.0,8,33.9604428083,-84.1259428114,30096,1460572718,"[Category(name=u'Restaurant Indien', alias=u'indpak')]"
Queen Bee Coffee Company,4.5,34,33.44606,-84.14695,30253,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Caf\xe9', alias=u'cafes')]"
La Taraska Michoacana Paleteria Y Neveria,5.0,6,33.8835487365723,-84.192626953125,30093,,"[Category(name=u'Dessert', alias=u'desserts'), Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Glace & Yaourt glac\xe9', alias=u'icecream')]"
Great China Express,4.5,15,33.9094399,-84.11184,30047,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Skip's Hot Dogs,3.5,95,33.7759209,-84.2709122,30002,,"[Category(name=u'Hot Dog', alias=u'hotdog')]"
Ted's Montana Grill,3.5,53,33.9001169262367,-84.0029340458148,30045,1442096159,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Grill', alias=u'steak')]"
Hardee's,4.0,5,33.6301930993795,-83.976527005434,30013,,"[Category(name=u'Fast Food', alias=u'hotdogs')]"
PJ's Cafe,3.5,28,33.4468803,-84.1461105,30253,1386007427,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Grayson Caribbean Market,5.0,4,33.9127617,-83.9701157,30045,,"[Category(name=u'March\xe9', alias=u'farmersmarket'), Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Come Take A Bite Jamaican Cuisine,4.0,18,33.8665504455566,-84.1858673095703,30084,1442229395,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Frank's Restaurant,4.5,5,33.4097595,-83.8393173,30014,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Newk's Express Cafe,4.0,74,33.969188839364,-84.022542022914,30043,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]"
La Parrilla Mexican Restaurant,3.5,63,33.4642944,-84.2158432,30253,1442018853,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Royal Bamboo,4.0,45,33.90405,-84.204044,30093,1442200954,"[Category(name=u'Restaurant Halal', alias=u'halal'), Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Pizza Man,4.5,60,33.9156189,-84.163414,30093,,"[Category(name=u'Pizza', alias=u'pizza')]"
Depot Country Station,4.0,4,33.6045455932617,-83.864013671875,30014,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Cairo Cuisine Mediterranean Grill,5.0,7,33.8497314453125,-84.2552185058594,30345,1457721640,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Halal', alias=u'halal')]"
Buccaneers Wings and Fish,4.5,4,33.7870900968306,-84.103018976748,30087,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Super Hibachi Buffet,3.5,55,33.94609,-84.12369,30096,,"[Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Sushi', alias=u'sushi')]"
Mrs Winner's Chicken & Biscuits,4.0,7,33.73694,-84.2339,30032,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Travelers Restaurant,4.0,9,33.7407760620117,-84.25390625,30032,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Savage Pizza,4.0,70,33.7782402,-84.2669296,30002,,"[Category(name=u'Pizza', alias=u'pizza')]"
TGI Friday's,2.5,52,33.6976897,-84.0905625,30038,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Mega Taco,4.0,40,33.9321365356445,-84.1801605224609,30071,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Hines Signature Barbecue,4.0,6,33.6852874755859,-84.2013702392578,30038,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Empire State Pizza & Dogs,3.5,42,33.8877487182617,-84.0583877563477,30044,1460561888,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Salade', alias=u'salad'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Journey's End Restaurant,3.0,31,33.841114,-83.9076462,30052,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Buffet', alias=u'buffets')]"
Buffalo Wild Wings,2.0,38,33.6951065,-84.0911636,30038,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar des sports', alias=u'sportsbars')]"
Jays Caribbean Cuisine,4.0,25,33.9681274502184,-83.9965798802649,30046,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Pit Boss Bbq Express,3.5,5,33.6112888902426,-84.1651506721973,30281,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Let's Eat Cafe,4.0,9,33.798828125,-84.2560806274414,30079,1457934372,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners')]"
A-Hyang,4.0,47,33.9569435,-84.1415482,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]"
Baraka Shawarma,4.0,7,33.787819,-84.232605,30083,1455460038,"[Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]"
Cravings Home Cooking,4.0,16,33.4126916603612,-84.202931896661,30253,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Universal Joint,3.0,41,33.95754,-83.98941,30046,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
China House,4.0,21,33.4120331,-84.2035751,30253,1442038009,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
CJ's Hotdogs,4.5,12,33.5180357789803,-84.1921394749886,30281,,"[Category(name=u'Hot Dog', alias=u'hotdog')]"
Don Jose,4.5,14,33.9268112,-84.0603714,30044,1456919939,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Little Cuba,3.5,68,33.8863945007324,-84.2560195922852,30341,,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]"
Iron Age,3.5,524,33.9557418,-84.1352257,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Mesquite Mexican Grill & Bar,4.0,32,33.5014430433512,-84.2439217865467,30281,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Golden House,3.5,146,33.9446525178856,-84.1243150858105,30096,,"[Category(name=u'Dim Sum', alias=u'dimsum'), Category(name=u'Restaurant Cantonais', alias=u'cantonese')]"
Fisherman's Catch Restaurant,3.0,10,33.83565,-84.07265,30047,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Yummy Place,3.5,65,33.956665,-84.139858,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]"
I Juice & Smoothies,5.0,7,33.7332965844548,-84.2135618627071,30035,,"[Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan'), Category(name=u'Bar \xe0 jus de fruits & smoothies', alias=u'juicebars'), Category(name=u'Glace & Yaourt glac\xe9', alias=u'icecream')]"
Donnies Cafe,5.0,2,33.7159614562988,-84.1650466918945,30058,,"[Category(name=u'Caf\xe9', alias=u'cafes')]"
Southern Cooking,3.5,10,33.4665007,-84.1405384,30253,,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Old Hickory House,3.5,73,33.8495133072138,-84.2446654289961,30084,1460308022,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Pancake House,3.5,21,33.8974495,-83.9615479,30017,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Mina's Kitchen,3.5,19,33.800347,-84.214224,30083,,"[Category(name=u'Restaurant Africain', alias=u'african')]"
Kelly's Bar-B-Que of Walnut Grove,4.0,4,33.7426487356424,-83.8524842262268,30014,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Hibachi Grill and Supreme Buffet,3.5,81,33.9024276733398,-84.2034530639648,30093,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Pool Room & Cafe,4.0,5,33.5925952345133,-83.8737501204014,30014,,"[Category(name=u'Salle de billard', alias=u'poolhalls'), Category(name=u'Caf\xe9', alias=u'cafes')]"
Las Tortas,4.0,11,33.8972599,-84.2092275,30093,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Castillo Real Mexican Cocina & Bar,4.0,21,33.4282377890159,-84.0977773553093,30252,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar', alias=u'bars')]"
La Salsa Taquería,4.5,7,33.9528952952021,-84.053711747206,30044,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Blue Rooster Bake Shop & Eatery,4.0,35,33.9573860334424,-83.9889687672257,30046,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Cosmo's Original Little Italy Pizza,4.0,56,33.9562374,-83.987584,30045,,"[Category(name=u'Pizza', alias=u'pizza')]"
Mr Eggroll Chinese Restaurant,3.0,14,33.8120216,-84.04247,30039,1442374354,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
McCray's Tavern on the Square,3.0,135,33.9563494405412,-83.9897572137912,30046,1442014136,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Whichwich,4.0,21,33.8984665689738,-84.0036333787476,30078,,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
So Gong Dong Tofu BBQ,4.0,30,33.9620687484706,-84.1349449740475,30096,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Best BBQ Cantonese Cuisine,3.5,62,33.9638404846191,-84.1348114013672,30096,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Cantonais', alias=u'cantonese')]"
Market Deli,5.0,2,33.6981549113989,-84.0888606011868,30038,,"[Category(name=u'Deli', alias=u'delis'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Little Barn,3.5,51,33.9572264421364,-83.9847795853195,30045,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Dijla Cafe & Lounge,4.0,9,33.7851957490891,-84.2431626056214,30032,1460457512,"[Category(name=u'Bar \xe0 narguil\xe9, bar \xe0 chicha', alias=u'hookah_bars'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]"
Haven Restaurant and Lounge,3.0,43,33.8839639226416,-84.1642109199623,30047,,"[Category(name=u'Bar \xe0 narguil\xe9, bar \xe0 chicha', alias=u'hookah_bars'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]"
Footprints Jamaican Restaurant & Lounge,3.0,9,33.71447481215,-84.2198844999075,30035,,"[Category(name=u'Restaurant', alias=u'restaurants'), Category(name=u'Bar Lounge', alias=u'lounges')]"
Rice Box,4.0,4,33.806079864502,-84.0479049682617,30039,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Restaurant Chinois', alias=u'chinese')]"
